s2_scene_id,cloud_percentage,output_fn,season,patch_id
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00030_15.tif,planting,g50_00030_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00030_16.tif,planting,g50_00030_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00030_17.tif,planting,g50_00030_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00030_18.tif,planting,g50_00030_18
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00030_2.tif,planting,g50_00030_2
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00030_3.tif,planting,g50_00030_3
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00030_4.tif,planting,g50_00030_4
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00030_5.tif,planting,g50_00030_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00030_7.tif,planting,g50_00030_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0018856065367693275,data/fieldscapes_final/latvia/planting/g50_00030_8.tif,planting,g50_00030_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00030_9.tif,planting,g50_00030_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_0.tif,planting,g50_00031_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_1.tif,planting,g50_00031_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_10.tif,planting,g50_00031_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_11.tif,planting,g50_00031_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_12.tif,planting,g50_00031_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_13.tif,planting,g50_00031_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0015723270440251573,data/fieldscapes_final/latvia/planting/g50_00031_14.tif,planting,g50_00031_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.006287331027978623,data/fieldscapes_final/latvia/planting/g50_00031_15.tif,planting,g50_00031_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0006295247088448222,data/fieldscapes_final/latvia/planting/g50_00031_16.tif,planting,g50_00031_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.004086765168186105,data/fieldscapes_final/latvia/planting/g50_00031_17.tif,planting,g50_00031_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0009430996541967935,data/fieldscapes_final/latvia/planting/g50_00031_18.tif,planting,g50_00031_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_2.tif,planting,g50_00031_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_3.tif,planting,g50_00031_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_4.tif,planting,g50_00031_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_5.tif,planting,g50_00031_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_6.tif,planting,g50_00031_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_7.tif,planting,g50_00031_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_8.tif,planting,g50_00031_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00031_9.tif,planting,g50_00031_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_0.tif,planting,g50_00032_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0034569453174104338,data/fieldscapes_final/latvia/planting/g50_00032_1.tif,planting,g50_00032_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_10.tif,planting,g50_00032_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_11.tif,planting,g50_00032_11
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00032_12.tif,planting,g50_00032_12
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00032_13.tif,planting,g50_00032_13
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.001257071024512885,data/fieldscapes_final/latvia/planting/g50_00032_14.tif,planting,g50_00032_14
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00032_15.tif,planting,g50_00032_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_17.tif,planting,g50_00032_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_18.tif,planting,g50_00032_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_2.tif,planting,g50_00032_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.00031426775612822125,data/fieldscapes_final/latvia/planting/g50_00032_3.tif,planting,g50_00032_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.00031496062992125983,data/fieldscapes_final/latvia/planting/g50_00032_4.tif,planting,g50_00032_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_5.tif,planting,g50_00032_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_6.tif,planting,g50_00032_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_7.tif,planting,g50_00032_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0003151591553734636,data/fieldscapes_final/latvia/planting/g50_00032_8.tif,planting,g50_00032_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00032_9.tif,planting,g50_00032_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_0.tif,planting,g50_00033_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_1.tif,planting,g50_00033_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_10.tif,planting,g50_00033_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_11.tif,planting,g50_00033_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.007244094488188977,data/fieldscapes_final/latvia/planting/g50_00033_12.tif,planting,g50_00033_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_13.tif,planting,g50_00033_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_14.tif,planting,g50_00033_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_15.tif,planting,g50_00033_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.00031446540880503143,data/fieldscapes_final/latvia/planting/g50_00033_16.tif,planting,g50_00033_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_17.tif,planting,g50_00033_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_18.tif,planting,g50_00033_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_2.tif,planting,g50_00033_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_3.tif,planting,g50_00033_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_4.tif,planting,g50_00033_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_5.tif,planting,g50_00033_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_6.tif,planting,g50_00033_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_7.tif,planting,g50_00033_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_8.tif,planting,g50_00033_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00033_9.tif,planting,g50_00033_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_0.tif,planting,g50_00034_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_1.tif,planting,g50_00034_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_10.tif,planting,g50_00034_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.000628140703517588,data/fieldscapes_final/latvia/planting/g50_00034_11.tif,planting,g50_00034_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.003775959723096287,data/fieldscapes_final/latvia/planting/g50_00034_12.tif,planting,g50_00034_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0025133521834747093,data/fieldscapes_final/latvia/planting/g50_00034_13.tif,planting,g50_00034_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_14.tif,planting,g50_00034_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_15.tif,planting,g50_00034_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_16.tif,planting,g50_00034_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_17.tif,planting,g50_00034_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_18.tif,planting,g50_00034_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_2.tif,planting,g50_00034_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_3.tif,planting,g50_00034_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_4.tif,planting,g50_00034_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00034_5.tif,planting,g50_00034_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0031436655139893115,data/fieldscapes_final/latvia/planting/g50_00034_6.tif,planting,g50_00034_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.001886199308393587,data/fieldscapes_final/latvia/planting/g50_00034_7.tif,planting,g50_00034_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.009436929852154765,data/fieldscapes_final/latvia/planting/g50_00034_8.tif,planting,g50_00034_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.005342551854179761,data/fieldscapes_final/latvia/planting/g50_00034_9.tif,planting,g50_00034_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_0.tif,planting,g50_00035_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_1.tif,planting,g50_00035_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_10.tif,planting,g50_00035_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_11.tif,planting,g50_00035_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_12.tif,planting,g50_00035_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_13.tif,planting,g50_00035_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_14.tif,planting,g50_00035_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_15.tif,planting,g50_00035_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_16.tif,planting,g50_00035_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_17.tif,planting,g50_00035_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_18.tif,planting,g50_00035_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_2.tif,planting,g50_00035_2
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00035_3.tif,planting,g50_00035_3
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00035_4.tif,planting,g50_00035_4
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00035_5.tif,planting,g50_00035_5
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00035_6.tif,planting,g50_00035_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_8.tif,planting,g50_00035_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00035_9.tif,planting,g50_00035_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_0.tif,planting,g50_00036_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_1.tif,planting,g50_00036_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_10.tif,planting,g50_00036_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_11.tif,planting,g50_00036_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0006289308176100629,data/fieldscapes_final/latvia/planting/g50_00036_12.tif,planting,g50_00036_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.005660377358490566,data/fieldscapes_final/latvia/planting/g50_00036_13.tif,planting,g50_00036_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_14.tif,planting,g50_00036_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.010374096196164728,data/fieldscapes_final/latvia/planting/g50_00036_15.tif,planting,g50_00036_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_16.tif,planting,g50_00036_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.00031416902293433867,data/fieldscapes_final/latvia/planting/g50_00036_17.tif,planting,g50_00036_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0034569453174104338,data/fieldscapes_final/latvia/planting/g50_00036_18.tif,planting,g50_00036_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_2.tif,planting,g50_00036_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_3.tif,planting,g50_00036_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.00031436655139893113,data/fieldscapes_final/latvia/planting/g50_00036_4.tif,planting,g50_00036_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_5.tif,planting,g50_00036_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_6.tif,planting,g50_00036_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_7.tif,planting,g50_00036_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_8.tif,planting,g50_00036_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00036_9.tif,planting,g50_00036_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.000314070351758794,data/fieldscapes_final/latvia/planting/g50_00037_0.tif,planting,g50_00037_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_1.tif,planting,g50_00037_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_10.tif,planting,g50_00037_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_11.tif,planting,g50_00037_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_12.tif,planting,g50_00037_12
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00037_13.tif,planting,g50_00037_13
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00037_14.tif,planting,g50_00037_14
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00037_15.tif,planting,g50_00037_15
S2B_MSIL2A_20210618T094029_R036_T35VMD_20210624T030815,0.0,data/fieldscapes_final/latvia/planting/g50_00037_16.tif,planting,g50_00037_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_18.tif,planting,g50_00037_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_2.tif,planting,g50_00037_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_3.tif,planting,g50_00037_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_4.tif,planting,g50_00037_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.000314070351758794,data/fieldscapes_final/latvia/planting/g50_00037_5.tif,planting,g50_00037_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0015738117721120553,data/fieldscapes_final/latvia/planting/g50_00037_6.tif,planting,g50_00037_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_7.tif,planting,g50_00037_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_8.tif,planting,g50_00037_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00037_9.tif,planting,g50_00037_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_0.tif,planting,g50_00038_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_1.tif,planting,g50_00038_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_10.tif,planting,g50_00038_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_11.tif,planting,g50_00038_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_12.tif,planting,g50_00038_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_13.tif,planting,g50_00038_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_14.tif,planting,g50_00038_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_15.tif,planting,g50_00038_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_16.tif,planting,g50_00038_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_17.tif,planting,g50_00038_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_18.tif,planting,g50_00038_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_2.tif,planting,g50_00038_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_3.tif,planting,g50_00038_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_4.tif,planting,g50_00038_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_5.tif,planting,g50_00038_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_6.tif,planting,g50_00038_6
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_7.tif,planting,g50_00038_7
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_8.tif,planting,g50_00038_8
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00038_9.tif,planting,g50_00038_9
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_0.tif,planting,g50_00039_0
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_1.tif,planting,g50_00039_1
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_10.tif,planting,g50_00039_10
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_11.tif,planting,g50_00039_11
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_12.tif,planting,g50_00039_12
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_13.tif,planting,g50_00039_13
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_14.tif,planting,g50_00039_14
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_15.tif,planting,g50_00039_15
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_16.tif,planting,g50_00039_16
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_17.tif,planting,g50_00039_17
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_18.tif,planting,g50_00039_18
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_2.tif,planting,g50_00039_2
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_3.tif,planting,g50_00039_3
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0006291286568103177,data/fieldscapes_final/latvia/planting/g50_00039_4.tif,planting,g50_00039_4
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.000942507068803016,data/fieldscapes_final/latvia/planting/g50_00039_5.tif,planting,g50_00039_5
S2B_MSIL2A_20210618T094029_R036_T35VLD_20210623T150758,0.0,data/fieldscapes_final/latvia/planting/g50_00039_6.tif,planting,g50_00039_6
